https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume REP
1687046400000,2023-06-18 00:00:00,REP/USD,5.0821,5.953,5.0593,5.7214,175.508456152258,30.67578847
1686960000000,2023-06-17 00:00:00,REP/USD,5.835,5.9497,5.0571,5.9407,159.56677830927597,26.85992868
1686873600000,2023-06-16 00:00:00,REP/USD,5.8058,5.898,5.0169,5.8069,1092.0934917162929,188.06824497
1686787200000,2023-06-15 00:00:00,REP/USD,5.0786,5.8112,5.0162,5.8059,2708.204993636571,466.45739569
1686700800000,2023-06-14 00:00:00,REP/USD,5.26,5.2601,5.1461,5.1509,690.785040154792,134.10958088
1686614400000,2023-06-13 00:00:00,REP/USD,5.2378,6.1115,5.2378,5.4046,96.53441828225002,17.86152875
1686528000000,2023-06-12 00:00:00,REP/USD,6.1541,6.1747,5.2362,6.1116,171.901072269036,28.12701621
1686441600000,2023-06-11 00:00:00,REP/USD,5.1493,6.1987,5.1493,6.1466,130.764381206374,21.27426239
1686355200000,2023-06-10 00:00:00,REP/USD,6.2406,6.2474,5.0789,5.6994,30928.04545738954,5426.54410243
1686268800000,2023-06-09 00:00:00,REP/USD,6.2483,6.2657,6.0568,6.2407,82.43996833364301,13.21005149
1686182400000,2023-06-08 00:00:00,REP/USD,6.0449,6.2996,6.0449,6.2608,192.004156537648,30.66767131
1686096000000,2023-06-07 00:00:00,REP/USD,6.2788,6.2788,6.0378,6.2552,106.77913813929601,17.07045948
1686009600000,2023-06-06 00:00:00,REP/USD,6.0698,6.2049,5.8947,5.9384,2080.968708015808,350.42582312
1685923200000,2023-06-05 00:00:00,REP/USD,6.5147,6.5633,5.8689,5.9795,314.058654994375,52.52256125
1685836800000,2023-06-04 00:00:00,REP/USD,6.636,6.7686,6.2427,6.2438,195.936906707628,31.38103506
1685750400000,2023-06-03 00:00:00,REP/USD,6.7251,6.7964,6.2427,6.2431,192.199170039449,30.78585479
1685664000000,2023-06-02 00:00:00,REP/USD,6.7362,6.7964,6.2427,6.2434,175.922859325256,28.17741284
1685577600000,2023-06-01 00:00:00,REP/USD,6.6667,6.8218,6.1234,6.7964,189.489900727504,27.88092236
1685491200000,2023-05-31 00:00:00,REP/USD,6.3211,6.8259,6.1248,6.6667,8257.262286305002,1238.58315003
1685404800000,2023-05-30 00:00:00,REP/USD,6.6399,6.6399,6.2875,6.6399,206.774380973898,31.14118902
1685318400000,2023-05-29 00:00:00,REP/USD,6.6,6.6399,6.2894,6.6399,209.332619573628,31.52647172
1685232000000,2023-05-28 00:00:00,REP/USD,6.6343,6.6943,6.1447,6.6,1129.704339126,171.16732411
1685145600000,2023-05-27 00:00:00,REP/USD,6.663,6.7,6.2034,6.6343,240.94141939872196,36.31753454
1685059200000,2023-05-26 00:00:00,REP/USD,6.7374,6.7374,6.293,6.3308,186.847856619732,29.51409879
1684972800000,2023-05-25 00:00:00,REP/USD,6.7093,6.8,6.2602,6.3722,1647.630735765864,258.56544612
1684886400000,2023-05-24 00:00:00,REP/USD,6.8149,6.8869,6.333,6.7497,189.39686110009498,28.06004135
1684800000000,2023-05-23 00:00:00,REP/USD,6.8488,6.9,6.5461,6.7626,183.52713151773,27.13854605
1684713600000,2023-05-22 00:00:00,REP/USD,6.8785,6.9946,6.5219,6.8144,2332.240878324848,342.25183117
1684627200000,2023-05-21 00:00:00,REP/USD,6.9872,7.0702,6.5473,6.9285,200.48149186775998,28.93577136
1684540800000,2023-05-20 00:00:00,REP/USD,6.5473,7.0259,6.5473,6.6213,181.940950909116,27.47813132
1684454400000,2023-05-19 00:00:00,REP/USD,6.819,6.9778,6.4808,6.9078,660.779370650082,95.65699219
1684368000000,2023-05-18 00:00:00,REP/USD,6.8886,7.0909,6.4321,6.7907,189.148251104218,27.85401374
1684281600000,2023-05-17 00:00:00,REP/USD,7.1348,7.1348,6.5289,6.7223,2669.193838994956,397.06556372
1684195200000,2023-05-16 00:00:00,REP/USD,6.7518,7.2112,6.5061,7.0932,7312.59565053342,1030.93041935
1684108800000,2023-05-15 00:00:00,REP/USD,7.0893,7.1227,6.5019,6.7544,253.81977764908004,37.57843445
1684022400000,2023-05-14 00:00:00,REP/USD,7.4021,7.4566,6.3457,6.9888,411.261529066752,58.84580029
1683936000000,2023-05-13 00:00:00,REP/USD,6.8267,7.4874,6.8267,7.0881,365.56340456688,51.5742448
1683849600000,2023-05-12 00:00:00,REP/USD,6.5,7.5493,6.2089,7.1766,8519.674854383533,1187.14640002
1683763200000,2023-05-11 00:00:00,REP/USD,6.9955,6.9955,6.3023,6.5,226.10263903499998,34.78502139
1683676800000,2023-05-10 00:00:00,REP/USD,7.2636,7.585,6.4824,6.9955,22336.720064289188,3193.01266018
1683590400000,2023-05-09 00:00:00,REP/USD,6.6269,7.6675,6.2872,7.1432,35233.6968949907,4932.48080622
1683504000000,2023-05-08 00:00:00,REP/USD,7.0257,7.106,6.4298,6.7797,13481.949455678881,1988.5761104
1683417600000,2023-05-07 00:00:00,REP/USD,6.9967,7.1304,6.8387,6.9013,335.53646756742,48.6193134
1683331200000,2023-05-06 00:00:00,REP/USD,7.2902,7.4978,6.8937,6.95,4736.2426067715005,681.47375637
1683244800000,2023-05-05 00:00:00,REP/USD,7.2452,7.3293,7.0656,7.2708,244.54618513767602,33.63401347
1683158400000,2023-05-04 00:00:00,REP/USD,7.2979,7.3614,7.1016,7.3011,270.85806454274103,37.09825431
1683072000000,2023-05-03 00:00:00,REP/USD,7.2666,7.3515,7.01,7.3087,229.293256577721,31.37264583
1682985600000,2023-05-02 00:00:00,REP/USD,7.2604,7.3483,7.0171,7.134,217.28477037288002,30.45763532
1682899200000,2023-05-01 00:00:00,REP/USD,7.4364,7.5404,7.01,7.1444,1253.5451710698921,175.45842493
1682812800000,2023-04-30 00:00:00,REP/USD,7.5068,7.6069,7.3415,7.4856,354.988632228624,47.42286954
1682726400000,2023-04-29 00:00:00,REP/USD,7.4751,7.6386,7.3191,7.5418,264.598534966612,35.08426834
1682640000000,2023-04-28 00:00:00,REP/USD,7.6061,7.6247,7.2901,7.461,282.5382110346,37.8686786
1682553600000,2023-04-27 00:00:00,REP/USD,7.3981,7.612,7.2399,7.4635,754.7322090089649,101.12309359
1682467200000,2023-04-26 00:00:00,REP/USD,7.5082,7.661,7.3463,7.4303,694.68048508568,93.49292559999999
1682380800000,2023-04-25 00:00:00,REP/USD,7.4514,7.5071,7.01,7.3265,1354.39258080545,184.8621553
1682294400000,2023-04-24 00:00:00,REP/USD,7.3832,7.5662,7.2173,7.4806,1461.074212763672,195.31511012
1682208000000,2023-04-23 00:00:00,REP/USD,7.5932,7.6835,7.1864,7.2438,5638.064563293126,778.32968377
1682121600000,2023-04-22 00:00:00,REP/USD,7.376,7.6835,7.3394,7.4493,652.757870333871,87.62673947
1682035200000,2023-04-21 00:00:00,REP/USD,7.5843,7.6835,7.3302,7.6128,5295.841442513856,695.64962202
1681948800000,2023-04-20 00:00:00,REP/USD,7.6977,7.7783,7.3901,7.5844,10224.510966448759,1348.0975379
1681862400000,2023-04-19 00:00:00,REP/USD,8.3389,8.3774,7.6313,7.6313,986.704075220208,129.29698416
1681776000000,2023-04-18 00:00:00,REP/USD,8.2567,8.4248,7.8448,8.4248,2282.801020877376,270.96204312
1681689600000,2023-04-17 00:00:00,REP/USD,8.2544,8.3825,8.0504,8.3518,2387.8870810237586,285.91286681
1681603200000,2023-04-16 00:00:00,REP/USD,8.154,8.2971,8.0348,8.2491,1035.333681389814,125.50868354
1681516800000,2023-04-15 00:00:00,REP/USD,8.1289,8.3036,8.0356,8.1787,1471.7508761777099,179.9492433
1681430400000,2023-04-14 00:00:00,REP/USD,8.0591,8.2959,7.6972,8.1096,4855.699696298712,598.75945747
1681344000000,2023-04-13 00:00:00,REP/USD,8.0089,8.0825,7.9022,7.984,1762.0515330032001,220.6978373
1681257600000,2023-04-12 00:00:00,REP/USD,8.0255,8.0791,7.777,8.075,3665.6489862137496,453.95033885
1681171200000,2023-04-11 00:00:00,REP/USD,8.0775,8.1041,7.947,8.0488,1075.4034605226161,133.61040907
1681084800000,2023-04-10 00:00:00,REP/USD,7.9824,8.1058,7.8669,8.1027,1462.0980230644861,180.44578018
1680998400000,2023-04-09 00:00:00,REP/USD,7.9511,8.1269,7.8742,8.0079,3887.007005838456,485.39654664
1680912000000,2023-04-08 00:00:00,REP/USD,8.0175,8.0175,7.8942,7.9538,1544.6575160026482,194.20371596
1680825600000,2023-04-07 00:00:00,REP/USD,8.3053,8.3316,7.8587,7.9794,23408.819687967716,2933.65662681
1680739200000,2023-04-06 00:00:00,REP/USD,8.017,8.5155,7.9862,8.277,12620.42287870479,1524.75811027
1680652800000,2023-04-05 00:00:00,REP/USD,7.913,7.9838,7.7812,7.96,13352.2776177092,1677.42181127
1680566400000,2023-04-04 00:00:00,REP/USD,7.8329,7.95,7.5518,7.892,23413.70118952456,2966.76396218
1680480000000,2023-04-03 00:00:00,REP/USD,7.8369,7.9554,7.5561,7.84,1791.7539585232,228.54004573
1680393600000,2023-04-02 00:00:00,REP/USD,8.1589,8.1589,7.7355,7.9054,1208.840688614672,152.91328568
1680307200000,2023-04-01 00:00:00,REP/USD,8.0712,8.1836,7.8513,8.1589,1680.5370023859377,205.97592842
1680220800000,2023-03-31 00:00:00,REP/USD,7.9942,8.082,7.5568,8.0728,6577.081207455137,814.72118812
1680134400000,2023-03-30 00:00:00,REP/USD,8.2656,8.2982,7.776,7.9893,1806.580597359384,226.12501688
1680048000000,2023-03-29 00:00:00,REP/USD,7.9859,8.3076,7.7708,8.2669,10706.102834057176,1295.05653075
1679961600000,2023-03-28 00:00:00,REP/USD,7.9143,8.065,7.4467,7.9773,1768.855227713307,221.73607959
1679875200000,2023-03-27 00:00:00,REP/USD,8.3845,8.4048,7.79,8.0238,4599.404730773465,573.22026107
1679788800000,2023-03-26 00:00:00,REP/USD,8.4648,8.4928,7.5933,8.3823,19436.78682457252,2318.78921353
1679702400000,2023-03-25 00:00:00,REP/USD,8.6408,8.7661,7.8191,8.4871,1897.0188900311748,223.51791425
1679616000000,2023-03-24 00:00:00,REP/USD,8.5499,9.0497,8.353,8.6421,9190.557002299816,1063.4633945799999
1679529600000,2023-03-23 00:00:00,REP/USD,8.2019,8.55,8.18,8.3898,5305.01370983955,632.31706475
1679443200000,2023-03-22 00:00:00,REP/USD,8.6613,8.6794,8.18,8.2953,1634.4003553029358,197.02727512
1679356800000,2023-03-21 00:00:00,REP/USD,8.8778,8.9435,8.2673,8.7,1710.80282958,196.6440034
1679270400000,2023-03-20 00:00:00,REP/USD,9.0972,9.258,8.5979,8.8956,1835.80350464826,206.37208335
1679184000000,2023-03-19 00:00:00,REP/USD,8.7147,9.4044,8.2313,9.2829,1815.3717913505789,195.56084751
1679097600000,2023-03-18 00:00:00,REP/USD,8.8828,9.0062,8.3642,8.6746,1485.46298762477,171.24282245
1679011200000,2023-03-17 00:00:00,REP/USD,8.4348,8.9011,7.7994,8.8985,3311.36103869818,372.12575588
1678924800000,2023-03-16 00:00:00,REP/USD,8.0086,8.4699,7.8974,8.4303,10332.367094345256,1225.62270552
1678838400000,2023-03-15 00:00:00,REP/USD,8.7973,8.958,7.55,8.0204,1787.3461917315801,222.85000645
1678752000000,2023-03-14 00:00:00,REP/USD,8.8536,9.2134,7.3426,8.7989,1792.5014483076247,203.71881125
1678665600000,2023-03-13 00:00:00,REP/USD,7.1977,9.1649,7.1142,8.6993,1540.1292484314718,177.04059504
1678579200000,2023-03-12 00:00:00,REP/USD,7.9302,8.5594,7.0707,7.1977,2459.8966026526214,341.76147973
1678492800000,2023-03-11 00:00:00,REP/USD,8.2213,11.338,7.0541,8.0259,1661.356892336238,206.99945082
1678406400000,2023-03-10 00:00:00,REP/USD,8.3,8.3,7.181,7.902,2072.2941487656003,262.2493228
1678320000000,2023-03-09 00:00:00,REP/USD,7.8826,8.3,7.1857,8.3,1461.6613469420001,176.10377674
1678233600000,2023-03-08 00:00:00,REP/USD,8.3446,8.3459,7.0,7.6525,2312.30469380825,302.1633053
1678147200000,2023-03-07 00:00:00,REP/USD,8.4283,8.887,7.7002,7.9828,1686.6301523261402,211.28302755
1678060800000,2023-03-06 00:00:00,REP/USD,8.582,9.2101,7.7002,8.4284,1551.575791318704,184.08900756
1677974400000,2023-03-05 00:00:00,REP/USD,9.0758,9.4542,7.9329,8.0306,1576.119930099934,196.26428039
1677888000000,2023-03-04 00:00:00,REP/USD,8.5646,9.2993,7.8791,9.0883,1773.578599993785,195.14965395
1677801600000,2023-03-03 00:00:00,REP/USD,9.0446,9.1368,8.1379,8.4362,1745.265499478476,206.87815598
1677715200000,2023-03-02 00:00:00,REP/USD,9.2439,9.3206,8.6916,9.0388,1199.837858918044,132.74304763
1677628800000,2023-03-01 00:00:00,REP/USD,9.0837,9.3833,8.458,9.0337,1494.4156124138929,165.42674789
1677542400000,2023-02-28 00:00:00,REP/USD,9.4932,9.7192,8.7215,9.0838,1691.3658177193802,186.1958451
1677456000000,2023-02-27 00:00:00,REP/USD,9.6801,10.284,7.7259,8.7208,1580.563004596576,181.24059772
1677369600000,2023-02-26 00:00:00,REP/USD,9.6654,9.8648,8.127,9.7064,1885.124537434072,194.21459423
1677283200000,2023-02-25 00:00:00,REP/USD,9.2293,10.235,8.0615,9.6847,1866.889746833391,192.76691553
1677196800000,2023-02-24 00:00:00,REP/USD,9.8833,9.8833,7.8433,9.2308,2020.143752528524,218.84817703
1677110400000,2023-02-23 00:00:00,REP/USD,9.6845,9.9967,9.5016,9.8388,2005.7150261057402,203.85768855
1677024000000,2023-02-22 00:00:00,REP/USD,10.372,10.401,9.5,9.596,2749.9377364950396,286.57125224
1676937600000,2023-02-21 00:00:00,REP/USD,10.55,10.638,9.76,10.377,2528.46918545004,243.66090252
1676851200000,2023-02-20 00:00:00,REP/USD,10.863,10.898,9.7638,10.422,2205.99755306658,211.66739139
1676764800000,2023-02-19 00:00:00,REP/USD,11.58,11.939,10.063,10.884,2086.25177317152,191.68061128
1676678400000,2023-02-18 00:00:00,REP/USD,9.842,11.958,9.6298,11.58,2688.4848689406,232.16622357
1676592000000,2023-02-17 00:00:00,REP/USD,9.6992,10.0,9.3103,9.841,2050.97251253713,208.41098593
1676505600000,2023-02-16 00:00:00,REP/USD,9.9152,10.291,8.0929,9.7022,2209.97397497029,227.78070695
1676419200000,2023-02-15 00:00:00,REP/USD,9.3223,10.349,8.1216,9.9838,2093.661795469618,209.70590311
1676332800000,2023-02-14 00:00:00,REP/USD,8.5103,9.5589,7.6145,8.1206,3575.7357417963576,440.32900793
1676246400000,2023-02-13 00:00:00,REP/USD,8.07,9.2126,7.4194,8.4663,1705.8971773156322,201.49264464
1676160000000,2023-02-12 00:00:00,REP/USD,8.5016,9.2135,7.3478,8.07,2172.4898221056,269.20567808
1676073600000,2023-02-11 00:00:00,REP/USD,8.9039,9.1505,7.1422,8.5053,6997.435637381613,822.71473521
1675987200000,2023-02-10 00:00:00,REP/USD,7.3605,10.511,7.1814,8.9034,4597.409281556058,516.36557737
1675900800000,2023-02-09 00:00:00,REP/USD,7.9172,8.8529,7.0325,7.1798,3114.7012493111242,433.81448638
1675814400000,2023-02-08 00:00:00,REP/USD,7.9363,8.6775,7.0469,7.9172,3722.115084824544,470.13023352
1675728000000,2023-02-07 00:00:00,REP/USD,8.9415,9.0186,7.777,8.7124,1783.3077669467361,204.68616764
1675641600000,2023-02-06 00:00:00,REP/USD,9.6265,10.507,7.8884,8.9732,4343.090307876184,484.00685462
1675555200000,2023-02-05 00:00:00,REP/USD,6.3725,10.976,6.2804,9.6266,119057.13889401458,12367.51697318
1675468800000,2023-02-04 00:00:00,REP/USD,6.1467,6.4796,6.121,6.3638,15531.94249105526,2440.67105991
1675382400000,2023-02-03 00:00:00,REP/USD,6.0081,6.2687,5.9344,6.1455,1322.312302602645,215.16757019
1675296000000,2023-02-02 00:00:00,REP/USD,5.8149,6.2752,5.8114,6.0136,5529.415030036976,919.48500566
1675209600000,2023-02-01 00:00:00,REP/USD,5.7907,6.05,5.4093,5.8145,5887.007119389074,1012.47005235
1675123200000,2023-01-31 00:00:00,REP/USD,5.7506,6.0783,5.6811,5.7858,9609.98177842698,1660.9598981
1675036800000,2023-01-30 00:00:00,REP/USD,6.1678,6.2915,5.6286,5.7467,14237.586996215254,2477.52396962
1674950400000,2023-01-29 00:00:00,REP/USD,6.1551,6.5024,6.0413,6.1714,2952.8241584419243,478.46909266
1674864000000,2023-01-28 00:00:00,REP/USD,6.2617,6.3971,6.0947,6.1521,2555.697239018919,415.41867639000003
1674777600000,2023-01-27 00:00:00,REP/USD,5.9969,6.1741,5.9939,6.1725,1041.988804685775,168.81147099
1674691200000,2023-01-26 00:00:00,REP/USD,5.9554,6.1059,5.8852,5.9969,2963.4741834000033,494.16768387
1674604800000,2023-01-25 00:00:00,REP/USD,5.8916,6.0054,5.7285,5.9578,1744.3506693617458,292.78436157
1674518400000,2023-01-24 00:00:00,REP/USD,5.9144,6.0772,5.8647,5.8884,4965.02820182922,843.18799705
1674432000000,2023-01-23 00:00:00,REP/USD,6.039,6.1097,5.846,5.9245,1933.500636469,326.356762
1674345600000,2023-01-22 00:00:00,REP/USD,5.9325,6.5214,5.8228,6.0273,13422.986041871665,2227.03134768
1674259200000,2023-01-21 00:00:00,REP/USD,5.7545,5.9617,5.6535,5.9188,14826.318087384372,2504.95338369
1674172800000,2023-01-20 00:00:00,REP/USD,5.2982,5.7582,5.2171,5.7547,17207.824727930365,2990.22098944
1674086400000,2023-01-19 00:00:00,REP/USD,5.321,5.4026,5.1903,5.3073,3954.265898473809,745.06168833
1674000000000,2023-01-18 00:00:00,REP/USD,5.5313,5.9215,5.2081,5.3216,2972.0610364281597,558.4901226
1673913600000,2023-01-17 00:00:00,REP/USD,5.4513,5.8709,5.306,5.5426,4514.643783497778,814.53537753
1673827200000,2023-01-16 00:00:00,REP/USD,5.4936,5.9205,5.2555,5.4522,8392.892398518889,1539.35886404
1673740800000,2023-01-15 00:00:00,REP/USD,5.5047,5.6973,5.336,5.49,1637.2053850986,298.21591714
1673654400000,2023-01-14 00:00:00,REP/USD,5.213,5.6895,5.1254,5.5134,10288.003077445608,1865.99976012
1673568000000,2023-01-13 00:00:00,REP/USD,5.3101,5.573,5.0636,5.2121,6182.601927583142,1186.20170902
1673481600000,2023-01-12 00:00:00,REP/USD,5.1103,5.6511,5.0776,5.3739,15066.399160369936,2803.62477165
1673395200000,2023-01-11 00:00:00,REP/USD,4.6621,5.777,4.6557,5.0739,19454.1483177616,3834.16076741
1673308800000,2023-01-10 00:00:00,REP/USD,4.6655,5.1,4.4182,4.6614,5434.04250044337,1165.75331455
1673222400000,2023-01-09 00:00:00,REP/USD,4.3747,4.7066,4.3552,4.6649,4969.788217826483,1065.35793218
1673136000000,2023-01-08 00:00:00,REP/USD,4.3115,4.6132,4.2628,4.391,6144.03942371911,1399.23466721
1673049600000,2023-01-07 00:00:00,REP/USD,4.3027,4.3913,4.2026,4.3116,2067.081588193524,479.42332039
1672963200000,2023-01-06 00:00:00,REP/USD,4.4033,4.4755,4.0564,4.3026,32684.72162713011,7596.50481735
1672876800000,2023-01-05 00:00:00,REP/USD,4.3004,4.5198,4.1012,4.4036,10896.324539872881,2474.4128758
1672790400000,2023-01-04 00:00:00,REP/USD,4.3744,4.6114,4.2523,4.3005,24800.423359832,5766.86974999
1672704000000,2023-01-03 00:00:00,REP/USD,4.2289,4.5408,4.1871,4.4153,16481.508996837667,3732.81747488
1672617600000,2023-01-02 00:00:00,REP/USD,4.2281,4.2808,4.1813,4.2243,2049.666632881296,485.20858671999997
1672531200000,2023-01-01 00:00:00,REP/USD,4.2315,4.3137,3.9556,4.2281,42929.48279642701,10153.37451726
1672444800000,2022-12-31 00:00:00,REP/USD,4.0485,4.3962,3.9443,4.2316,3036.36461996596,717.5452831
1672358400000,2022-12-30 00:00:00,REP/USD,4.1443,4.2034,3.8594,4.0485,5132.395624906845,1267.72770777
1672272000000,2022-12-29 00:00:00,REP/USD,4.5951,4.7211,3.9178,4.1443,17732.86770966298,4278.8571555299995
1672185600000,2022-12-28 00:00:00,REP/USD,4.8194,4.9145,4.2844,4.5869,48473.41835429111,10567.79488419
1672099200000,2022-12-27 00:00:00,REP/USD,4.491,5.1596,4.491,4.8221,12207.418436048787,2531.5564662799998
1672012800000,2022-12-26 00:00:00,REP/USD,4.5896,4.6262,4.3602,4.4582,7186.4792356374655,1611.96878463
1671926400000,2022-12-25 00:00:00,REP/USD,4.6249,4.6999,4.4079,4.6026,3467.627100562338,753.40614013
1671840000000,2022-12-24 00:00:00,REP/USD,4.6694,4.7058,4.4467,4.6352,2683.1233588062723,578.85816336
1671753600000,2022-12-23 00:00:00,REP/USD,4.6968,4.7351,4.5521,4.658,1434.9838254067402,308.06866153
1671667200000,2022-12-22 00:00:00,REP/USD,4.8091,5.2501,4.5516,4.6996,4172.595704453876,887.86188281
1671580800000,2022-12-21 00:00:00,REP/USD,4.8971,4.9173,4.6858,4.8071,1022.6514813135401,212.7377174
1671494400000,2022-12-20 00:00:00,REP/USD,4.6454,4.9597,4.5447,4.8688,2018.202137656032,414.51736314
1671408000000,2022-12-19 00:00:00,REP/USD,4.9279,5.4422,4.5166,4.6372,3580.2592320205163,772.07349953
1671321600000,2022-12-18 00:00:00,REP/USD,4.8558,7.7386,4.6995,4.9587,7046.557204620927,1421.04930821
1671235200000,2022-12-17 00:00:00,REP/USD,4.8176,4.9151,4.6864,4.8366,862.298448288786,178.28607871
1671148800000,2022-12-16 00:00:00,REP/USD,5.3138,5.3832,4.7869,4.7958,1005.8667344402039,209.73909138
1671062400000,2022-12-15 00:00:00,REP/USD,5.5987,5.6219,5.2259,5.3414,1091.762254631932,204.39627338
1670976000000,2022-12-14 00:00:00,REP/USD,5.5649,5.8405,5.4985,5.6113,807.76347731695,143.9530015
1670889600000,2022-12-13 00:00:00,REP/USD,5.5335,5.6389,5.2715,5.5841,777.5784715666841,139.24866524
1670803200000,2022-12-12 00:00:00,REP/USD,5.9567,5.9567,5.4072,5.5529,1027.18535503708,184.9817852
1670716800000,2022-12-11 00:00:00,REP/USD,5.5404,5.8566,5.4708,5.6663,674.788768325254,119.08807658
1670630400000,2022-12-10 00:00:00,REP/USD,5.433,5.8918,5.3327,5.5582,1859.8835934971241,334.61976782
1670544000000,2022-12-09 00:00:00,REP/USD,5.4485,5.5037,5.3561,5.4583,819.6741256900821,150.17022254
1670457600000,2022-12-08 00:00:00,REP/USD,5.3687,5.4689,5.2561,5.4647,1278.482694881755,233.95295165
1670371200000,2022-12-07 00:00:00,REP/USD,5.5824,5.6129,5.2231,5.3558,784.46085402745,146.46940775
1670284800000,2022-12-06 00:00:00,REP/USD,5.6814,5.683,5.5413,5.5951,776.5437309894111,138.78996461
1670198400000,2022-12-05 00:00:00,REP/USD,5.6985,5.7782,5.6502,5.6986,733.683541537632,128.74803312
1670112000000,2022-12-04 00:00:00,REP/USD,5.577,5.7649,5.5505,5.7511,774.6814344457221,134.70143702000001
1670025600000,2022-12-03 00:00:00,REP/USD,5.7095,5.7095,5.5579,5.5664,695.9427974754079,125.02565347
1669939200000,2022-12-02 00:00:00,REP/USD,5.7371,5.749,5.5528,5.7023,976.62969806004,171.2694348
1669852800000,2022-12-01 00:00:00,REP/USD,5.9337,5.9488,5.7247,5.7728,1358.93115512,235.40243125
1669766400000,2022-11-30 00:00:00,REP/USD,6.1601,6.1938,5.3997,5.9482,1407.9400019321458,236.70017853
1669680000000,2022-11-29 00:00:00,REP/USD,6.0772,6.5921,5.6745,6.0415,1880.811751608635,311.31536069
1669593600000,2022-11-28 00:00:00,REP/USD,5.6627,7.5832,5.4411,6.1262,8056.058046012661,1315.01714701
1669507200000,2022-11-27 00:00:00,REP/USD,5.3071,5.4153,5.2889,5.3547,338.202343571235,63.15990505
1669420800000,2022-11-26 00:00:00,REP/USD,5.3547,5.39,5.2688,5.3286,406.47288692088597,76.28136601
1669334400000,2022-11-25 00:00:00,REP/USD,5.4551,5.481,5.2029,5.3593,2581.2178362449963,481.63339172
1669248000000,2022-11-24 00:00:00,REP/USD,5.4353,5.5878,5.2509,5.4793,754.141024498969,137.63455633
1669161600000,2022-11-23 00:00:00,REP/USD,5.1782,5.5011,5.1782,5.4671,606.786673359201,110.98876431
1669075200000,2022-11-22 00:00:00,REP/USD,5.0312,5.1856,4.8321,5.1856,570.298563998464,109.97735344
1668988800000,2022-11-21 00:00:00,REP/USD,5.1218,5.1666,4.9,5.0245,669.288190229815,133.20493387
1668902400000,2022-11-20 00:00:00,REP/USD,5.4024,6.3436,5.0972,5.1473,2908.056779810597,564.96741589
1668816000000,2022-11-19 00:00:00,REP/USD,5.28,5.4709,5.1968,5.4489,972.531485596623,178.48216807
1668729600000,2022-11-18 00:00:00,REP/USD,5.0655,5.3019,5.0323,5.2445,996.808151990755,190.06733759
1668643200000,2022-11-17 00:00:00,REP/USD,5.1752,5.1825,4.9592,5.049,803.3623872516001,159.1131684
1668556800000,2022-11-16 00:00:00,REP/USD,5.2258,5.3553,4.9931,5.2042,1058.162283784,203.32852
1668470400000,2022-11-15 00:00:00,REP/USD,4.9394,5.6826,4.9233,5.2876,2228.088863782792,421.37999542
1668384000000,2022-11-14 00:00:00,REP/USD,4.889,5.0493,4.4971,4.9528,848.2376339609759,171.26426142
1668297600000,2022-11-13 00:00:00,REP/USD,5.1651,5.3123,4.8227,4.8708,680.162678092656,139.64085532000001
1668211200000,2022-11-12 00:00:00,REP/USD,5.3426,5.6402,5.0734,5.1659,821.291427253026,158.98322214
1668124800000,2022-11-11 00:00:00,REP/USD,5.4081,5.6643,5.0121,5.3397,832.4018093758589,155.88924647
1668038400000,2022-11-10 00:00:00,REP/USD,4.5371,5.4429,4.4817,5.4158,1312.891585235126,242.41877197
1667952000000,2022-11-09 00:00:00,REP/USD,6.0093,6.0237,4.4743,4.6183,1137.4753755249278,246.29742016
1667865600000,2022-11-08 00:00:00,REP/USD,6.9965,6.9965,5.7508,6.0241,1056.112857823961,175.31462921
1667779200000,2022-11-07 00:00:00,REP/USD,6.9001,7.0922,6.8241,7.0085,923.6264870924849,131.78661441
1667692800000,2022-11-06 00:00:00,REP/USD,7.1575,7.1798,6.8942,6.8942,559.9901606305899,81.22627145
1667606400000,2022-11-05 00:00:00,REP/USD,7.197,7.2647,7.1349,7.1714,851.311956347672,118.70931148
1667520000000,2022-11-04 00:00:00,REP/USD,6.9041,7.2178,6.8723,7.197,589.7427770223301,81.94286189
1667433600000,2022-11-03 00:00:00,REP/USD,6.7979,6.966,6.7255,6.9061,581.6618014217989,84.22435259
1667347200000,2022-11-02 00:00:00,REP/USD,7.1198,7.1198,6.7479,6.8055,718.3395449433451,105.55279479000001
1667260800000,2022-11-01 00:00:00,REP/USD,7.0959,7.3834,7.0249,7.1286,751.9404154823039,105.48220064
1667174400000,2022-10-31 00:00:00,REP/USD,6.9437,7.4677,6.9102,7.0989,1426.4002017220141,200.93256726
1667088000000,2022-10-30 00:00:00,REP/USD,7.0816,7.0816,6.8872,6.9808,720.361857544496,103.19187737
1667001600000,2022-10-29 00:00:00,REP/USD,7.0809,7.1282,6.9948,7.0646,1362.341645254156,192.84059186
1666915200000,2022-10-28 00:00:00,REP/USD,7.1394,7.3189,6.8408,7.1446,1986.0501954636238,277.97920044
1666828800000,2022-10-27 00:00:00,REP/USD,7.5329,7.656,7.0987,7.1251,826.5435158166849,116.00447935
1666742400000,2022-10-26 00:00:00,REP/USD,7.0759,8.0774,6.9379,7.573,1249.38783866695,164.97924715
1666656000000,2022-10-25 00:00:00,REP/USD,6.7673,8.6907,6.6827,7.0629,2765.4481707213663,391.54570654
