https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XVG
1681084800000,2023-04-10 00:00:00,XVG/USD,0.0026765,0.0029037,0.0024501,0.0026425,8481.631949997398,3209699.88647016
1680998400000,2023-04-09 00:00:00,XVG/USD,0.0024708,0.0028145,0.002464,0.0026699,4871.042242957433,1824428.72128448
1680912000000,2023-04-08 00:00:00,XVG/USD,0.0024742,0.0025252,0.0024513,0.0024731,354.86247588577606,143488.93125461
1680825600000,2023-04-07 00:00:00,XVG/USD,0.0025274,0.002539,0.0024438,0.0024768,4384.616592195381,1770274.78690059
1680739200000,2023-04-06 00:00:00,XVG/USD,0.0024735,0.0025684,0.0024425,0.0024969,1516.8640362775434,607498.91316334
1680652800000,2023-04-05 00:00:00,XVG/USD,0.0025165,0.0025321,0.0024252,0.0024791,3795.9533089636216,1531182.00514849
1680566400000,2023-04-04 00:00:00,XVG/USD,0.0024932,0.0025623,0.0024703,0.0025165,4188.1776244402245,1664286.75717871
1680480000000,2023-04-03 00:00:00,XVG/USD,0.0025747,0.0026029,0.0023566,0.0024932,8759.960516872312,3513541.0383733
1680393600000,2023-04-02 00:00:00,XVG/USD,0.0026815,0.0027098,0.0025746,0.0025747,1278.5329424591753,496575.50101339
1680307200000,2023-04-01 00:00:00,XVG/USD,0.0027574,0.0027666,0.0026524,0.0026815,5182.306528541529,1932614.77849768
1680220800000,2023-03-31 00:00:00,XVG/USD,0.0027554,0.0028215,0.0027208,0.0027444,1686.187885655257,614410.39413178
1680134400000,2023-03-30 00:00:00,XVG/USD,0.0028203,0.0028643,0.0027047,0.0027556,4710.007110700352,1709249.2055089101
1680048000000,2023-03-29 00:00:00,XVG/USD,0.0027371,0.0028259,0.0027255,0.0028202,1385.0096156013526,491103.33153725
1679961600000,2023-03-28 00:00:00,XVG/USD,0.0027388,0.0027745,0.0026368,0.0027357,1367.7196398651772,499952.34852695
1679875200000,2023-03-27 00:00:00,XVG/USD,0.002854,0.0028642,0.0026719,0.0027281,2288.268959959928,838777.52280339
1679788800000,2023-03-26 00:00:00,XVG/USD,0.0028278,0.0031263,0.0027997,0.0028545,7523.616116945396,2635703.6668227
1679702400000,2023-03-25 00:00:00,XVG/USD,0.0027061,0.00289,0.0025747,0.0028278,566.3279668047026,200271.57748239
1679616000000,2023-03-24 00:00:00,XVG/USD,0.0028976,0.0032,0.002686,0.0029,1006.829391793064,347182.54889416
1679529600000,2023-03-23 00:00:00,XVG/USD,0.0028235,0.0029444,0.0027874,0.0028898,1845.25949052395,638542.2833843
1679443200000,2023-03-22 00:00:00,XVG/USD,0.002959,0.0029956,0.0027685,0.0028234,1598.1684492562288,566043.93612532
1679356800000,2023-03-21 00:00:00,XVG/USD,0.0028628,0.0029929,0.0027806,0.002964,2211.845992618771,746236.83961497
1679270400000,2023-03-20 00:00:00,XVG/USD,0.0029792,0.0030791,0.0028526,0.0028635,1890.6123945925676,660245.29233196
1679184000000,2023-03-19 00:00:00,XVG/USD,0.0029878,0.0030439,0.0029009,0.0029416,1796.7738544960973,610815.15314662
1679097600000,2023-03-18 00:00:00,XVG/USD,0.0030208,0.0030631,0.0029021,0.0029861,1582.6135614727707,529993.49032945
1679011200000,2023-03-17 00:00:00,XVG/USD,0.0028409,0.0030202,0.0027852,0.0030202,1267.2987443426632,419607.55722888
1678924800000,2023-03-16 00:00:00,XVG/USD,0.0028134,0.0028684,0.0027723,0.002839,1450.8284259313562,511035.02146226
1678838400000,2023-03-15 00:00:00,XVG/USD,0.0029574,0.0030263,0.002771,0.0028166,1546.2588343772588,548980.62713103
1678752000000,2023-03-14 00:00:00,XVG/USD,0.0028698,0.003029,0.0028048,0.002947,6294.404351515028,2135868.45996438
1678665600000,2023-03-13 00:00:00,XVG/USD,0.0028136,0.0029117,0.0027367,0.0028838,4684.699680444016,1624488.41127818
1678579200000,2023-03-12 00:00:00,XVG/USD,0.0026542,0.00283,0.0025811,0.0028184,3404.0956950678938,1207811.41607575
1678492800000,2023-03-11 00:00:00,XVG/USD,0.0025992,0.0026962,0.0025356,0.0026434,1427.6820165866736,540093.0682404
1678406400000,2023-03-10 00:00:00,XVG/USD,0.0026064,0.0026088,0.0023972,0.0025939,5956.620739283775,2296395.6741909
1678320000000,2023-03-09 00:00:00,XVG/USD,0.0028189,0.0028365,0.0025499,0.0026016,2254.8435278016223,866714.14814023
1678233600000,2023-03-08 00:00:00,XVG/USD,0.0029918,0.0029966,0.0027759,0.0028186,1467.2076218737634,520544.81724039
1678147200000,2023-03-07 00:00:00,XVG/USD,0.0030412,0.0030567,0.0029409,0.002992,2040.751121566819,682069.2251226
1678060800000,2023-03-06 00:00:00,XVG/USD,0.0030727,0.0030951,0.0030057,0.0030432,920.0193229546757,302319.70391518
1677974400000,2023-03-05 00:00:00,XVG/USD,0.0030355,0.0031045,0.0030116,0.0030844,1180.447654850511,382715.48918769
1677888000000,2023-03-04 00:00:00,XVG/USD,0.0030647,0.0030949,0.0029887,0.0030299,2895.184500128691,955537.97159269
1677801600000,2023-03-03 00:00:00,XVG/USD,0.0032925,0.0032943,0.0030039,0.0030652,4662.204668179224,1521011.57124469
1677715200000,2023-03-02 00:00:00,XVG/USD,0.0033414,0.0033623,0.0032015,0.0032985,1699.6347224122126,515275.04090108
1677628800000,2023-03-01 00:00:00,XVG/USD,0.0032754,0.0033859,0.0032231,0.0033277,1072.4219064671915,322271.21028554003
1677542400000,2023-02-28 00:00:00,XVG/USD,0.0033855,0.0033884,0.0032231,0.0032745,1779.9550564062054,543580.7165693099
1677456000000,2023-02-27 00:00:00,XVG/USD,0.0033909,0.003494,0.0032826,0.0033861,1563.561052748813,461758.67598382
1677369600000,2023-02-26 00:00:00,XVG/USD,0.0032782,0.0034141,0.0032092,0.0033909,1931.1072784389887,569496.9708452
1677283200000,2023-02-25 00:00:00,XVG/USD,0.0032987,0.0033054,0.0031631,0.0032769,923.2516073227015,281745.43236678
1677196800000,2023-02-24 00:00:00,XVG/USD,0.0034867,0.0035577,0.0032292,0.0032977,1314.6500453822932,398656.6532378
1677110400000,2023-02-23 00:00:00,XVG/USD,0.0034389,0.0035374,0.0033113,0.0034862,917.9408612768693,263306.99939099
1677024000000,2023-02-22 00:00:00,XVG/USD,0.0035844,0.0036325,0.0032927,0.0033984,2111.969141488184,621459.8462477
1676937600000,2023-02-21 00:00:00,XVG/USD,0.0035544,0.0036601,0.0032231,0.0035383,1038.1516820027618,293404.08727433
1676851200000,2023-02-20 00:00:00,XVG/USD,0.0034004,0.0036161,0.0032972,0.0035503,3517.8398887465773,990857.07933036
1676764800000,2023-02-19 00:00:00,XVG/USD,0.0032217,0.003465,0.0031229,0.0033993,10800.758563661675,3177347.85504712
1676678400000,2023-02-18 00:00:00,XVG/USD,0.003269,0.0033198,0.0031897,0.0032217,1653.8514045566703,513347.42668674
1676592000000,2023-02-17 00:00:00,XVG/USD,0.00313,0.003284,0.0031129,0.0032564,2051.20291770046,629898.94291256
1676505600000,2023-02-16 00:00:00,XVG/USD,0.0031929,0.0033086,0.0031249,0.00313,2090.85838544303,668005.87394346
1676419200000,2023-02-15 00:00:00,XVG/USD,0.003061,0.0032044,0.0030424,0.0032042,4384.706652914509,1368424.77152316
1676332800000,2023-02-14 00:00:00,XVG/USD,0.0030165,0.0030881,0.002987,0.0030622,3507.9165913200977,1145554.36983871
1676246400000,2023-02-13 00:00:00,XVG/USD,0.0030693,0.0030783,0.0029246,0.0030133,3972.7758369850058,1318413.64516809
1676160000000,2023-02-12 00:00:00,XVG/USD,0.0030804,0.0031641,0.003032,0.0030738,1999.5366102114344,650509.66562933
1676073600000,2023-02-11 00:00:00,XVG/USD,0.0030012,0.0030905,0.0029674,0.0030804,2042.4611118230703,663050.61414851
1675987200000,2023-02-10 00:00:00,XVG/USD,0.0031313,0.0031703,0.0029304,0.0029887,1997.3811542189958,668311.02292602
1675900800000,2023-02-09 00:00:00,XVG/USD,0.0033095,0.0038,0.0030868,0.0031292,7976.953623456081,2549199.03600156
1675814400000,2023-02-08 00:00:00,XVG/USD,0.0032453,0.0034554,0.0031541,0.003308,5473.3362104850785,1654575.63799428
1675728000000,2023-02-07 00:00:00,XVG/USD,0.0031118,0.0032623,0.0030967,0.0032453,2227.672662195864,686430.4262151
1675641600000,2023-02-06 00:00:00,XVG/USD,0.0031406,0.003202,0.0030833,0.0031118,1682.1868812064945,540583.22553072
1675555200000,2023-02-05 00:00:00,XVG/USD,0.0031593,0.00325,0.003093,0.0031269,1791.5060882600433,572933.60461161
1675468800000,2023-02-04 00:00:00,XVG/USD,0.0031102,0.003201,0.0030924,0.0031593,3552.8622410738753,1124572.60819608
1675382400000,2023-02-03 00:00:00,XVG/USD,0.0031243,0.0032223,0.0030715,0.0031198,2954.283464528133,946946.42750437
1675296000000,2023-02-02 00:00:00,XVG/USD,0.0031278,0.0032349,0.0030833,0.0031243,3086.964147019882,988049.85021281
1675209600000,2023-02-01 00:00:00,XVG/USD,0.0031026,0.0031537,0.0029982,0.0031156,5310.529014158402,1704496.40973116
1675123200000,2023-01-31 00:00:00,XVG/USD,0.0030159,0.0031434,0.0029881,0.0031023,3774.4472782191588,1216660.95420145
1675036800000,2023-01-30 00:00:00,XVG/USD,0.0031831,0.0032264,0.002969,0.0030079,3046.6623524577844,1012886.84878413
1674950400000,2023-01-29 00:00:00,XVG/USD,0.003082,0.0032319,0.0030667,0.0031671,3248.736576469558,1025776.44421381
1674864000000,2023-01-28 00:00:00,XVG/USD,0.0030875,0.0033319,0.0030492,0.003082,2057.6407165226265,667631.64066276
1674777600000,2023-01-27 00:00:00,XVG/USD,0.0029905,0.0031416,0.0029432,0.0030732,4902.6922598592155,1595305.30387193
1674691200000,2023-01-26 00:00:00,XVG/USD,0.0029773,0.0030345,0.002954,0.0029699,2811.688786342602,946728.43743648
1674604800000,2023-01-25 00:00:00,XVG/USD,0.0029371,0.0031025,0.0028815,0.0029875,2906.9245481819457,973029.13746676
1674518400000,2023-01-24 00:00:00,XVG/USD,0.0029522,0.0031583,0.0029192,0.0029295,4797.070671092831,1637504.92271474
1674432000000,2023-01-23 00:00:00,XVG/USD,0.0028944,0.0029857,0.0028681,0.0029453,2947.395031826118,1000711.31355927
1674345600000,2023-01-22 00:00:00,XVG/USD,0.0029397,0.0029799,0.00287,0.0028888,3048.7462880326684,1055367.72640289
1674259200000,2023-01-21 00:00:00,XVG/USD,0.0029247,0.0030225,0.0028473,0.0029565,4585.6561626418115,1551042.16561536
1674172800000,2023-01-20 00:00:00,XVG/USD,0.0027826,0.0029291,0.0027362,0.0029279,6506.807384306123,2222346.18132659
1674086400000,2023-01-19 00:00:00,XVG/USD,0.0027218,0.0028056,0.0027115,0.0027826,1531.4929982160402,550382.01617769
1674000000000,2023-01-18 00:00:00,XVG/USD,0.0028791,0.0029588,0.0027449,0.0027589,2017.7787403504456,731370.7420894
1673913600000,2023-01-17 00:00:00,XVG/USD,0.0029011,0.0029419,0.0028575,0.0028902,3682.656011842571,1274187.25757476
1673827200000,2023-01-16 00:00:00,XVG/USD,0.0029255,0.0030073,0.0028689,0.0028893,1861.7029820492053,644343.95253148
1673740800000,2023-01-15 00:00:00,XVG/USD,0.0029811,0.0030225,0.0028853,0.002912,3620.617804880207,1243344.02640117
1673654400000,2023-01-14 00:00:00,XVG/USD,0.0028833,0.0030752,0.0028419,0.0029816,11365.211937463915,3811782.91436273
1673568000000,2023-01-13 00:00:00,XVG/USD,0.0027948,0.0029174,0.0027901,0.00288,7601.32183091161,2639347.85795542
1673481600000,2023-01-12 00:00:00,XVG/USD,0.0028217,0.002836,0.0026741,0.0027948,6350.107359441506,2272115.1278952
1673395200000,2023-01-11 00:00:00,XVG/USD,0.0027714,0.0028391,0.0027452,0.0028205,2176.748572345172,771759.82001247
1673308800000,2023-01-10 00:00:00,XVG/USD,0.0027795,0.0028167,0.0027284,0.0027702,3216.7409248416775,1161194.4714611499
1673222400000,2023-01-09 00:00:00,XVG/USD,0.002752,0.0028255,0.0027347,0.002781,2557.6661478434717,919692.96937917
1673136000000,2023-01-08 00:00:00,XVG/USD,0.0027183,0.0027649,0.0026768,0.0027533,1235.6326952341815,448782.44115577
1673049600000,2023-01-07 00:00:00,XVG/USD,0.0027294,0.0027428,0.0026987,0.0027124,1045.6120197007847,385493.29733844
1672963200000,2023-01-06 00:00:00,XVG/USD,0.0027117,0.0027535,0.0026764,0.0027299,2025.2484121309726,741876.41017289
1672876800000,2023-01-05 00:00:00,XVG/USD,0.0027206,0.0027447,0.0026863,0.0027053,1891.8619150469804,699316.86506006
1672790400000,2023-01-04 00:00:00,XVG/USD,0.002701,0.0027719,0.002687,0.0027206,1315.917045124918,483686.33578068
1672704000000,2023-01-03 00:00:00,XVG/USD,0.0027567,0.0027775,0.0026383,0.0027044,6189.155127410994,2288550.18762424
1672617600000,2023-01-02 00:00:00,XVG/USD,0.0026931,0.0027908,0.0026868,0.0027574,1229.5561879940797,445911.43395738
1672531200000,2023-01-01 00:00:00,XVG/USD,0.0026683,0.0027115,0.0026434,0.0027083,2745.0162478408965,1013556.93528815
1672444800000,2022-12-31 00:00:00,XVG/USD,0.0026679,0.0027,0.0026421,0.0026684,763.624471166093,286173.1641306
1672358400000,2022-12-30 00:00:00,XVG/USD,0.0026827,0.0026922,0.0026211,0.0026679,988.221625931519,370411.79426947003
1672272000000,2022-12-29 00:00:00,XVG/USD,0.0027132,0.0027535,0.002652,0.0026765,1052.4408258740912,393215.32818012
1672185600000,2022-12-28 00:00:00,XVG/USD,0.0028262,0.0028878,0.0026824,0.0027132,1786.7930788796764,658555.60919935
1672099200000,2022-12-27 00:00:00,XVG/USD,0.00277,0.003,0.0027267,0.0028303,3397.651099262674,1200456.17046344
1672012800000,2022-12-26 00:00:00,XVG/USD,0.002747,0.0027795,0.0026952,0.00277,791.5450311597281,285756.32893853
1671926400000,2022-12-25 00:00:00,XVG/USD,0.0027627,0.002799,0.0027211,0.0027445,2439.0754802607103,888713.96620904
1671840000000,2022-12-24 00:00:00,XVG/USD,0.0027591,0.0028283,0.0027167,0.0027626,1672.1315933250594,605274.59397852
1671753600000,2022-12-23 00:00:00,XVG/USD,0.0027373,0.0028289,0.0027126,0.002756,2164.1432136297276,785247.9004462
1671667200000,2022-12-22 00:00:00,XVG/USD,0.0027408,0.0027724,0.0026296,0.0027222,1163.4765507949,427403.03827599
1671580800000,2022-12-21 00:00:00,XVG/USD,0.0026846,0.0028496,0.0026514,0.0027409,4563.44226887317,1664943.00006318
1671494400000,2022-12-20 00:00:00,XVG/USD,0.0026386,0.0027053,0.0025993,0.0026857,1455.8294273769143,542067.03182668
1671408000000,2022-12-19 00:00:00,XVG/USD,0.0026512,0.0027396,0.0024679,0.0026386,7320.970399734069,2774566.20925266
1671321600000,2022-12-18 00:00:00,XVG/USD,0.0026365,0.0026928,0.0025852,0.0026503,1559.6157849743768,588467.63950284
1671235200000,2022-12-17 00:00:00,XVG/USD,0.0025143,0.0027497,0.0025011,0.0026359,7056.283342924472,2676992.04936624
1671148800000,2022-12-16 00:00:00,XVG/USD,0.0026363,0.0027458,0.0024933,0.0025143,6430.985999708871,2557763.98986154
1671062400000,2022-12-15 00:00:00,XVG/USD,0.00276,0.0027642,0.0026125,0.002628,3102.8812861914203,1180700.64162535
1670976000000,2022-12-14 00:00:00,XVG/USD,0.0027305,0.0028218,0.0026714,0.0027737,6528.248120034196,2353624.44389595
1670889600000,2022-12-13 00:00:00,XVG/USD,0.0026543,0.0028652,0.0025667,0.0027239,2843.1653316958314,1043784.76878587
1670803200000,2022-12-12 00:00:00,XVG/USD,0.0026209,0.0028016,0.0025476,0.0026656,5275.747326668645,1979196.92627125
1670716800000,2022-12-11 00:00:00,XVG/USD,0.0025068,0.0029048,0.0024769,0.0025985,8421.65384890256,3240967.42309123
1670630400000,2022-12-10 00:00:00,XVG/USD,0.0025622,0.0028519,0.0024815,0.002504,3754.1155931568765,1499247.44135658
1670544000000,2022-12-09 00:00:00,XVG/USD,0.0024818,0.002601,0.0024631,0.0025622,2989.4749407041436,1166760.96350954
1670457600000,2022-12-08 00:00:00,XVG/USD,0.0024672,0.0025139,0.0024234,0.0024784,1939.2119002251193,782445.08562989
1670371200000,2022-12-07 00:00:00,XVG/USD,0.0025405,0.0025531,0.0024401,0.002469,3338.2372945244974,1352060.46760814
1670284800000,2022-12-06 00:00:00,XVG/USD,0.002556,0.0025995,0.002503,0.0025405,4799.9216906462025,1889361.02761118
1670198400000,2022-12-05 00:00:00,XVG/USD,0.0025197,0.0025996,0.0025197,0.0025452,2992.616258505387,1175788.25180944
1670112000000,2022-12-04 00:00:00,XVG/USD,0.0025273,0.0025651,0.0025065,0.0025197,2147.158317288795,852148.39754288
1670025600000,2022-12-03 00:00:00,XVG/USD,0.0025694,0.0025764,0.0025039,0.00252,1540.6502062494312,611369.12946406
1669939200000,2022-12-02 00:00:00,XVG/USD,0.0025395,0.0025816,0.0024841,0.0025687,3025.0561699676373,1177660.36125964
1669852800000,2022-12-01 00:00:00,XVG/USD,0.0025465,0.0026127,0.0025127,0.0025277,3021.869298149129,1195501.56195321
1669766400000,2022-11-30 00:00:00,XVG/USD,0.0025208,0.0025654,0.0024882,0.0025447,3127.87145528607,1229171.00455302
1669680000000,2022-11-29 00:00:00,XVG/USD,0.0024629,0.0025792,0.0024357,0.0025079,4888.006580314135,1949043.6541784501
1669593600000,2022-11-28 00:00:00,XVG/USD,0.0025361,0.0028152,0.0024308,0.0024501,8837.921157457984,3607167.52681849
1669507200000,2022-11-27 00:00:00,XVG/USD,0.0024845,0.002677,0.0024578,0.0025027,1834.818304847839,733135.53556073
1669420800000,2022-11-26 00:00:00,XVG/USD,0.0024135,0.0025631,0.0024046,0.0024892,3897.139578399562,1565619.30676505
1669334400000,2022-11-25 00:00:00,XVG/USD,0.0024911,0.0025619,0.002393,0.0023948,2191.98300662677,915309.42317804
1669248000000,2022-11-24 00:00:00,XVG/USD,0.0026927,0.002866,0.0024558,0.0024933,5337.739142975214,2140833.08987094
1669161600000,2022-11-23 00:00:00,XVG/USD,0.0022269,0.0030159,0.0021804,0.0027015,36639.98343459148,13562829.32985063
1669075200000,2022-11-22 00:00:00,XVG/USD,0.0022097,0.0022512,0.0021317,0.0022405,4330.332839388039,1932752.88524349
1668988800000,2022-11-21 00:00:00,XVG/USD,0.0022557,0.002266,0.0021599,0.0022194,3106.6755251270915,1399781.70907772
1668902400000,2022-11-20 00:00:00,XVG/USD,0.0022204,0.0025039,0.0022147,0.0022475,3973.2265259042406,1767842.72565261
1668816000000,2022-11-19 00:00:00,XVG/USD,0.0022084,0.002409,0.0021589,0.0022204,3339.901636927699,1504189.17173829
1668729600000,2022-11-18 00:00:00,XVG/USD,0.0021842,0.0022273,0.002162,0.0021962,1082.204701313242,492762.36286005
1668643200000,2022-11-17 00:00:00,XVG/USD,0.0022087,0.0022571,0.0021379,0.0021955,1908.8202583906302,869423.93914399
1668556800000,2022-11-16 00:00:00,XVG/USD,0.0022938,0.0023689,0.0021702,0.0022272,2459.2298618476902,1104180.07446466
1668470400000,2022-11-15 00:00:00,XVG/USD,0.0021998,0.0026125,0.0021808,0.0022939,1504.181118500156,655730.90304728
1668384000000,2022-11-14 00:00:00,XVG/USD,0.0022224,0.0022618,0.0021,0.0022129,3931.4826249394227,1776620.10255295
1668297600000,2022-11-13 00:00:00,XVG/USD,0.0022711,0.002311,0.0021713,0.0021894,6246.582952291917,2853102.6547419
1668211200000,2022-11-12 00:00:00,XVG/USD,0.0023793,0.0023811,0.0022424,0.0022711,1385.2699991923257,609955.52780253
1668124800000,2022-11-11 00:00:00,XVG/USD,0.0025096,0.0025215,0.0022929,0.0023776,2531.9505445635996,1064918.6341536
1668038400000,2022-11-10 00:00:00,XVG/USD,0.0021585,0.0025742,0.0021104,0.0025028,4928.5837078894165,1969227.94785417
1667952000000,2022-11-09 00:00:00,XVG/USD,0.002698,0.0027936,0.0021,0.0021746,11686.715676366093,5374190.9667829
1667865600000,2022-11-08 00:00:00,XVG/USD,0.0032408,0.0032689,0.0025497,0.0027068,7981.960078774402,2948854.7653223
1667779200000,2022-11-07 00:00:00,XVG/USD,0.0033165,0.0033698,0.0031828,0.0032565,2511.043576102575,771086.61940813
1667692800000,2022-11-06 00:00:00,XVG/USD,0.0032894,0.0034795,0.0032706,0.0033247,3676.0896959438287,1105690.6475603299
1667606400000,2022-11-05 00:00:00,XVG/USD,0.0033569,0.0033896,0.0032783,0.0032893,2761.0703757711003,839409.71506737
1667520000000,2022-11-04 00:00:00,XVG/USD,0.0031679,0.0033828,0.003147,0.0033413,3971.1660199681755,1188509.26883793
1667433600000,2022-11-03 00:00:00,XVG/USD,0.0030699,0.0032462,0.0030699,0.0031845,2148.2894231105442,674608.07759791
1667347200000,2022-11-02 00:00:00,XVG/USD,0.0031879,0.0032224,0.0030482,0.0030801,3585.0507822312984,1163939.73644729
1667260800000,2022-11-01 00:00:00,XVG/USD,0.0031475,0.0032282,0.0031474,0.0031879,2734.823725622376,857876.25886081
1667174400000,2022-10-31 00:00:00,XVG/USD,0.0032724,0.0032724,0.0031114,0.003164,5105.3892159685265,1613586.98355516
1667088000000,2022-10-30 00:00:00,XVG/USD,0.0031805,0.0032749,0.0031606,0.0032588,2975.2323676755777,912984.03328697
1667001600000,2022-10-29 00:00:00,XVG/USD,0.0031548,0.0032601,0.0031393,0.0031885,3120.0856269343353,978543.39875626
1666915200000,2022-10-28 00:00:00,XVG/USD,0.0031094,0.0032004,0.0030817,0.0031478,2377.783982380945,755379.62462067
1666828800000,2022-10-27 00:00:00,XVG/USD,0.0031491,0.0032239,0.0031148,0.0031283,3997.5193481194824,1277856.77464421
1666742400000,2022-10-26 00:00:00,XVG/USD,0.0031519,0.0032068,0.0031289,0.0031555,3676.983881217179,1165261.88598231
1666656000000,2022-10-25 00:00:00,XVG/USD,0.0030992,0.0032163,0.003054,0.0031431,2860.6025878540586,910121.40493591
1666569600000,2022-10-24 00:00:00,XVG/USD,0.0031535,0.0032163,0.003081,0.0031093,2472.4443620920974,795177.16595121
1666483200000,2022-10-23 00:00:00,XVG/USD,0.0031903,0.003215,0.0031073,0.0031658,2078.8162107220755,656647.99125721
1666396800000,2022-10-22 00:00:00,XVG/USD,0.0031237,0.00323,0.0030606,0.0031813,2311.556759229953,726607.60042434
1666310400000,2022-10-21 00:00:00,XVG/USD,0.0030889,0.0031494,0.0030386,0.0031082,1668.2923343039524,536739.05614309
1666224000000,2022-10-20 00:00:00,XVG/USD,0.003099,0.0032374,0.00306,0.0030932,4145.462443115614,1340185.71159822
1666137600000,2022-10-19 00:00:00,XVG/USD,0.0032428,0.0032691,0.0030797,0.0030915,2201.1414834948537,711997.8921219
1666051200000,2022-10-18 00:00:00,XVG/USD,0.0031973,0.003277,0.003134,0.0032431,1705.80524761513,525979.84879132
1665964800000,2022-10-17 00:00:00,XVG/USD,0.0032371,0.0034355,0.0031779,0.0031973,2844.2987750716966,889593.96211544
1665878400000,2022-10-16 00:00:00,XVG/USD,0.003104,0.0032985,0.0030712,0.0032371,7194.134058109829,2222400.93234989
1665792000000,2022-10-15 00:00:00,XVG/USD,0.0030529,0.003148,0.0030395,0.0031013,2944.021747935966,949286.34699512
1665705600000,2022-10-14 00:00:00,XVG/USD,0.0030718,0.0031869,0.0030272,0.0030529,1981.498724227299,649054.57899941
1665619200000,2022-10-13 00:00:00,XVG/USD,0.0031151,0.0031229,0.0029534,0.0030721,5303.124787875314,1726221.4081167
1665532800000,2022-10-12 00:00:00,XVG/USD,0.0032493,0.0032813,0.0030696,0.0031268,4054.935710581033,1296832.45189364
1665446400000,2022-10-11 00:00:00,XVG/USD,0.0032609,0.0034729,0.0032179,0.0032493,5859.392029719272,1803278.25369134
1665360000000,2022-10-10 00:00:00,XVG/USD,0.0033502,0.0033638,0.0032554,0.0032609,3103.6661800641855,951782.07858695
1665273600000,2022-10-09 00:00:00,XVG/USD,0.0033517,0.0033758,0.0033225,0.0033502,2083.1926905891205,621811.44128384
1665187200000,2022-10-08 00:00:00,XVG/USD,0.0033712,0.003413,0.0033136,0.0033417,3035.484234778059,908365.27359669
1665100800000,2022-10-07 00:00:00,XVG/USD,0.0033849,0.0034038,0.0033163,0.0033712,5818.497063826727,1725942.41333256
1665014400000,2022-10-06 00:00:00,XVG/USD,0.0033761,0.0034364,0.0033685,0.0033849,3962.747131214428,1170713.20606648
1664928000000,2022-10-05 00:00:00,XVG/USD,0.0034263,0.0034537,0.0033335,0.0033761,3077.922201113379,911679.80839234
1664841600000,2022-10-04 00:00:00,XVG/USD,0.0033686,0.0035515,0.0033172,0.0034245,11936.503705839736,3485619.4205985502
1664755200000,2022-10-03 00:00:00,XVG/USD,0.0032611,0.0035277,0.00323,0.0033687,5054.354305827243,1500387.18372881
1664668800000,2022-10-02 00:00:00,XVG/USD,0.0032696,0.0034061,0.0032093,0.0032597,2870.630472276859,880642.53528756
1664582400000,2022-10-01 00:00:00,XVG/USD,0.0032774,0.0033429,0.0032134,0.0032524,19056.484221479524,5859206.80773568
1664496000000,2022-09-30 00:00:00,XVG/USD,0.0033075,0.0033662,0.0032539,0.0032999,12701.98125288392,3849201.87062757
1664409600000,2022-09-29 00:00:00,XVG/USD,0.0033159,0.0033428,0.0032259,0.0033225,13079.18875301681,3936550.41475299
1664323200000,2022-09-28 00:00:00,XVG/USD,0.0032394,0.003747,0.0031312,0.0033174,22819.95502753641,6878867.49488648
1664236800000,2022-09-27 00:00:00,XVG/USD,0.0032402,0.00352,0.0031993,0.0032394,18490.613125755983,5708036.40357967
1664150400000,2022-09-26 00:00:00,XVG/USD,0.0032624,0.0032827,0.0031556,0.0032403,3796.6764750373254,1171705.23563785
1664064000000,2022-09-25 00:00:00,XVG/USD,0.0032268,0.0032923,0.003206,0.0032494,22345.762089188232,6876888.68381493
1663977600000,2022-09-24 00:00:00,XVG/USD,0.0033171,0.00334,0.0032043,0.0032123,4609.223744347781,1434867.14950278
1663891200000,2022-09-23 00:00:00,XVG/USD,0.0032885,0.0033448,0.0031982,0.0033086,8509.877249443547,2572047.76928113
1663804800000,2022-09-22 00:00:00,XVG/USD,0.0032236,0.0033084,0.0031774,0.003298,2130.2654476887556,645926.45472673
1663718400000,2022-09-21 00:00:00,XVG/USD,0.0032351,0.0034218,0.003156,0.0032222,3153.7527304266373,978757.59742618
1663632000000,2022-09-20 00:00:00,XVG/USD,0.0032645,0.0035231,0.0031956,0.0032357,5442.505788486712,1682018.0450866
1663545600000,2022-09-19 00:00:00,XVG/USD,0.0032194,0.0033202,0.0031701,0.0032685,11482.35913934577,3513036.29779586
1663459200000,2022-09-18 00:00:00,XVG/USD,0.0033782,0.0037054,0.0032017,0.0032094,9860.704663377972,3072444.90041066
1663372800000,2022-09-17 00:00:00,XVG/USD,0.0031953,0.0036155,0.0031738,0.0033782,10359.355117558449,3066531.02763556
1663286400000,2022-09-16 00:00:00,XVG/USD,0.0032652,0.0033729,0.0031835,0.0032005,26937.95198267241,8416794.87038663
1663200000000,2022-09-15 00:00:00,XVG/USD,0.0033882,0.0036636,0.0032583,0.0032754,5162.485379680813,1576138.9081275
1663113600000,2022-09-14 00:00:00,XVG/USD,0.0033708,0.00348,0.0032805,0.003377,26183.64821656418,7753523.30961332
1663027200000,2022-09-13 00:00:00,XVG/USD,0.0035699,0.0037557,0.0033441,0.0033627,9508.7490847007,2827712.57760154
1662940800000,2022-09-12 00:00:00,XVG/USD,0.0038136,0.004316,0.0035266,0.0035775,26823.292059863936,7497775.55831277
1662854400000,2022-09-11 00:00:00,XVG/USD,0.0032238,0.0044155,0.003204,0.0038111,19826.07170828724,5202191.41672673
