https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume OMG
1666396800000,2022-10-22 00:00:00,OMG/USD,1.582,1.5914,1.5437,1.5719,85883.88366137563,54636.98941496
1666310400000,2022-10-21 00:00:00,OMG/USD,1.5329,1.5954,1.4893,1.5806,108255.73667788331,68490.28006952
1666224000000,2022-10-20 00:00:00,OMG/USD,1.5281,1.5823,1.5112,1.5355,371857.3502649499,242173.46158577
1666137600000,2022-10-19 00:00:00,OMG/USD,1.6008,1.6069,1.5134,1.5311,614283.4240837268,401203.98673093
1666051200000,2022-10-18 00:00:00,OMG/USD,1.6462,1.6605,1.5632,1.5988,113870.86454715302,71222.70737250001
1665964800000,2022-10-17 00:00:00,OMG/USD,1.6006,1.6491,1.5804,1.6443,39656.71811198047,24117.69027062
1665878400000,2022-10-16 00:00:00,OMG/USD,1.5667,1.6155,1.5661,1.6011,36969.31163351281,23089.94543346
1665792000000,2022-10-15 00:00:00,OMG/USD,1.5589,1.5878,1.544,1.5652,80167.29719592302,51218.56452589
1665705600000,2022-10-14 00:00:00,OMG/USD,1.5727,1.6338,1.5378,1.5613,26575.34326690764,17021.29204311
1665619200000,2022-10-13 00:00:00,OMG/USD,1.5889,1.5927,1.4359,1.5737,323446.2120180706,205532.32002165
1665532800000,2022-10-12 00:00:00,OMG/USD,1.5975,1.6187,1.5796,1.5905,111846.23760581338,70321.43200617
1665446400000,2022-10-11 00:00:00,OMG/USD,1.6274,1.6274,1.5728,1.5966,41228.37329267821,25822.60634641
1665360000000,2022-10-10 00:00:00,OMG/USD,1.7085,1.7246,1.6272,1.63,64991.101724853695,39871.84154899
1665273600000,2022-10-09 00:00:00,OMG/USD,1.6793,1.718,1.6781,1.709,9636.12039257321,5638.455466689999
1665187200000,2022-10-08 00:00:00,OMG/USD,1.6908,1.7035,1.6625,1.6813,7332.705820354174,4361.33100598
1665100800000,2022-10-07 00:00:00,OMG/USD,1.6764,1.7053,1.6617,1.6867,30355.960520239027,17997.24937466
1665014400000,2022-10-06 00:00:00,OMG/USD,1.7184,1.7424,1.6702,1.6757,31317.196083657574,18689.02314475
1664928000000,2022-10-05 00:00:00,OMG/USD,1.7399,1.7434,1.6821,1.7163,29861.198187269732,17398.58893391
1664841600000,2022-10-04 00:00:00,OMG/USD,1.695,1.7541,1.6858,1.737,38407.05839001735,22111.14472655
1664755200000,2022-10-03 00:00:00,OMG/USD,1.6389,1.7011,1.611,1.6928,98230.51635639623,58028.42412358
1664668800000,2022-10-02 00:00:00,OMG/USD,1.7124,1.7211,1.6335,1.6403,89003.65935461606,54260.59827752
1664582400000,2022-10-01 00:00:00,OMG/USD,1.7269,1.7427,1.7057,1.712,27614.540189403677,16129.98842839
1664496000000,2022-09-30 00:00:00,OMG/USD,1.7301,1.7636,1.7024,1.7273,40139.357248599,23238.20833011
1664409600000,2022-09-29 00:00:00,OMG/USD,1.7231,1.7463,1.6785,1.7276,32480.528705362558,18800.95433281
1664323200000,2022-09-28 00:00:00,OMG/USD,1.7192,1.7331,1.6463,1.7209,40924.17348288465,23780.6807385
1664236800000,2022-09-27 00:00:00,OMG/USD,1.7149,1.85,1.6952,1.7164,223970.262816708,130488.38430244
1664150400000,2022-09-26 00:00:00,OMG/USD,1.6954,1.7239,1.6539,1.7163,34795.33450513764,20273.45714918
1664064000000,2022-09-25 00:00:00,OMG/USD,1.7282,1.7685,1.6778,1.7001,53215.93618138778,31301.65059784
1663977600000,2022-09-24 00:00:00,OMG/USD,1.7691,1.8005,1.7199,1.7286,42790.26523688901,24754.28973556
1663891200000,2022-09-23 00:00:00,OMG/USD,1.7684,1.8081,1.688,1.7683,47148.944866729784,26663.43090354
1663804800000,2022-09-22 00:00:00,OMG/USD,1.6425,1.7871,1.6425,1.7668,42491.271611701806,24049.84809356
1663718400000,2022-09-21 00:00:00,OMG/USD,1.6839,1.7879,1.6149,1.6552,121883.3950958251,73636.65725944
1663632000000,2022-09-20 00:00:00,OMG/USD,1.7068,1.7389,1.6657,1.6877,31182.475834330664,18476.31441271
1663545600000,2022-09-19 00:00:00,OMG/USD,1.6751,1.7239,1.6288,1.7118,71650.04577116785,41856.55203363
1663459200000,2022-09-18 00:00:00,OMG/USD,1.8315,1.8352,1.6339,1.6763,140243.2178282929,83662.36224321
1663372800000,2022-09-17 00:00:00,OMG/USD,1.7686,1.8331,1.7535,1.8323,28874.775103932683,15758.75953934
1663286400000,2022-09-16 00:00:00,OMG/USD,1.7383,1.7762,1.7018,1.7663,149218.20622512657,84480.66932295
1663200000000,2022-09-15 00:00:00,OMG/USD,1.8112,1.848,1.7207,1.7332,91943.42435397807,53048.36392452
1663113600000,2022-09-14 00:00:00,OMG/USD,1.7808,1.8217,1.7584,1.8124,43739.657563284345,24133.55636906
1663027200000,2022-09-13 00:00:00,OMG/USD,1.9736,2.0088,1.7766,1.7833,196765.58293431075,110337.90328846
1662940800000,2022-09-12 00:00:00,OMG/USD,1.9379,2.1238,1.8945,1.9774,218242.33212193428,110368.32816928
1662854400000,2022-09-11 00:00:00,OMG/USD,1.9326,1.9689,1.8907,1.9362,91821.99131693502,47423.81536873
1662768000000,2022-09-10 00:00:00,OMG/USD,1.9295,1.9767,1.8899,1.9311,108526.891501475,56199.51918672
1662681600000,2022-09-09 00:00:00,OMG/USD,1.8529,1.9471,1.8465,1.931,199329.79606810195,103226.20200316
1662595200000,2022-09-08 00:00:00,OMG/USD,1.8153,1.8576,1.7639,1.8495,47164.80294027261,25501.38034078
1662508800000,2022-09-07 00:00:00,OMG/USD,1.6858,1.8578,1.6524,1.8125,120766.49829360687,66629.79216199
1662422400000,2022-09-06 00:00:00,OMG/USD,1.8677,1.9194,1.6774,1.6858,148394.86704514493,88026.37741437
1662336000000,2022-09-05 00:00:00,OMG/USD,1.9099,1.9301,1.8018,1.8662,127389.76548895247,68261.58262188
1662249600000,2022-09-04 00:00:00,OMG/USD,1.796,1.9198,1.7765,1.9102,113602.31850737185,59471.4262943
1662163200000,2022-09-03 00:00:00,OMG/USD,1.7947,1.8091,1.7611,1.8002,61475.697514108215,34149.37091107
1662076800000,2022-09-02 00:00:00,OMG/USD,1.8029,1.8614,1.7587,1.7991,86365.1256858586,48004.62769488
1661990400000,2022-09-01 00:00:00,OMG/USD,1.7942,1.8095,1.7232,1.8055,120349.40683804957,66657.10708283
1661904000000,2022-08-31 00:00:00,OMG/USD,1.816,1.8769,1.7894,1.7973,91290.04090497975,50792.87870972
1661817600000,2022-08-30 00:00:00,OMG/USD,1.865,1.8948,1.765,1.816,152121.22151963616,83767.19246676
1661731200000,2022-08-29 00:00:00,OMG/USD,1.72,1.8718,1.6957,1.8673,113169.6792594197,60606.05112163
1661644800000,2022-08-28 00:00:00,OMG/USD,1.7785,1.8099,1.7073,1.719,55015.990283596235,32004.64821617
1661558400000,2022-08-27 00:00:00,OMG/USD,1.7766,1.8049,1.7462,1.7822,97286.13561961024,54587.66447066
1661472000000,2022-08-26 00:00:00,OMG/USD,1.9869,1.9956,1.7581,1.779,125505.50541026538,70548.34480622
1661385600000,2022-08-25 00:00:00,OMG/USD,1.9526,2.0179,1.943,1.9903,118641.52949359821,59609.87262905
1661299200000,2022-08-24 00:00:00,OMG/USD,1.9662,2.014,1.9106,1.9468,69585.32030522266,35743.43553792
1661212800000,2022-08-23 00:00:00,OMG/USD,1.928,1.9759,1.8728,1.9697,60561.68154668352,30746.65255962
1661126400000,2022-08-22 00:00:00,OMG/USD,1.9391,1.9423,1.8144,1.9253,158808.6148861072,82485.12693404
1661040000000,2022-08-21 00:00:00,OMG/USD,1.8765,1.9703,1.8674,1.9424,91101.89443830564,46901.71665893
1660953600000,2022-08-20 00:00:00,OMG/USD,1.8948,1.9421,1.8169,1.8778,76598.02621099322,40791.36553999
1660867200000,2022-08-19 00:00:00,OMG/USD,2.1253,2.1261,1.8609,1.8941,208625.058312966,110144.69051949
1660780800000,2022-08-18 00:00:00,OMG/USD,2.2108,2.2538,2.07,2.1269,287562.92720473866,135202.84320125
1660694400000,2022-08-17 00:00:00,OMG/USD,2.2698,2.4077,2.1869,2.2132,328270.5282138966,148323.93286368
1660608000000,2022-08-16 00:00:00,OMG/USD,2.3334,2.3445,2.2475,2.2733,88078.44169465559,38744.75066848
1660521600000,2022-08-15 00:00:00,OMG/USD,2.3308,2.3929,2.2642,2.3313,59766.396516802546,25636.51032334
1660435200000,2022-08-14 00:00:00,OMG/USD,2.4129,2.453,2.2981,2.3327,59579.84210275669,25541.15064207
1660348800000,2022-08-13 00:00:00,OMG/USD,2.4047,2.4452,2.3797,2.4117,30912.980800560552,12817.92130056
1660262400000,2022-08-12 00:00:00,OMG/USD,2.401,2.417,2.3287,2.4108,53914.79866078126,22363.86206271
1660176000000,2022-08-11 00:00:00,OMG/USD,2.3979,2.4367,2.3736,2.3951,97048.38423079278,40519.55418596
1660089600000,2022-08-10 00:00:00,OMG/USD,2.2805,2.4173,2.2293,2.4033,138648.7037486945,57690.96814742
1660003200000,2022-08-09 00:00:00,OMG/USD,2.4045,2.5184,2.2388,2.2826,186142.90939869455,81548.63287422
1659916800000,2022-08-08 00:00:00,OMG/USD,2.335,2.4581,2.3111,2.3977,331326.8566215531,138185.28448995
1659830400000,2022-08-07 00:00:00,OMG/USD,2.3367,2.3758,2.2854,2.3353,162497.87804034035,69583.29895103
1659744000000,2022-08-06 00:00:00,OMG/USD,2.3593,2.449,2.3149,2.3368,222127.8254116913,95056.41279172
1659657600000,2022-08-05 00:00:00,OMG/USD,2.1939,2.3972,2.1866,2.3595,219450.3772642231,93007.15289859
1659571200000,2022-08-04 00:00:00,OMG/USD,2.1495,2.248,2.1435,2.1984,318496.44329116604,144876.4752962
1659484800000,2022-08-03 00:00:00,OMG/USD,2.1534,2.2554,2.0841,2.1535,314499.5923083757,146041.13875476
1659398400000,2022-08-02 00:00:00,OMG/USD,2.2666,2.2761,2.0729,2.1551,268346.96501907683,124517.17554595
1659312000000,2022-08-01 00:00:00,OMG/USD,2.198,2.3216,2.1754,2.2684,284610.0286932725,125467.30236875
1659225600000,2022-07-31 00:00:00,OMG/USD,2.2569,2.3274,2.1861,2.2036,325518.39617774595,147721.18178333
1659139200000,2022-07-30 00:00:00,OMG/USD,2.2822,2.4188,2.2326,2.2549,633334.9572494959,280870.52962415
1659052800000,2022-07-29 00:00:00,OMG/USD,2.3205,2.4397,2.2259,2.2853,688082.076782434,301090.48124204
1658966400000,2022-07-28 00:00:00,OMG/USD,2.0073,2.398,1.952,2.3211,803879.147434254,346335.42175445
1658880000000,2022-07-27 00:00:00,OMG/USD,1.8702,2.0083,1.8289,2.0077,297998.00206767407,148427.55494729
1658793600000,2022-07-26 00:00:00,OMG/USD,1.8336,1.876,1.777,1.8721,345091.51064948447,184333.90879199
1658707200000,2022-07-25 00:00:00,OMG/USD,2.046,2.0653,1.8353,1.8353,296156.4765255664,161366.79372613
1658620800000,2022-07-24 00:00:00,OMG/USD,2.0754,2.1061,2.0359,2.0476,307014.89719155553,149938.90271125
1658534400000,2022-07-23 00:00:00,OMG/USD,2.0183,2.1622,1.9854,2.0756,480246.8394313295,231377.35567129
1658448000000,2022-07-22 00:00:00,OMG/USD,1.927,2.1982,1.9161,2.0223,671760.5009527637,332176.48269434
1658361600000,2022-07-21 00:00:00,OMG/USD,1.8862,1.9435,1.825,1.9257,167158.93084207826,86804.24305036
1658275200000,2022-07-20 00:00:00,OMG/USD,2.0108,2.054,1.8563,1.8837,547760.1867419141,290789.50296858
1658188800000,2022-07-19 00:00:00,OMG/USD,1.939,2.0486,1.8851,2.0108,866091.1851674806,430719.70617042
1658102400000,2022-07-18 00:00:00,OMG/USD,1.8054,1.9651,1.7978,1.9391,380726.6060298532,196341.91430553
1658016000000,2022-07-17 00:00:00,OMG/USD,1.8376,1.887,1.7941,1.8017,313190.1896561403,173830.37667544
1657929600000,2022-07-16 00:00:00,OMG/USD,1.7698,1.8444,1.7339,1.8367,196103.04825058475,106769.23191081
1657843200000,2022-07-15 00:00:00,OMG/USD,1.768,1.8199,1.7312,1.7669,407144.28883481136,230428.59745023
1657756800000,2022-07-14 00:00:00,OMG/USD,1.742,1.7979,1.6633,1.7655,127973.12086782514,72485.48335759
1657670400000,2022-07-13 00:00:00,OMG/USD,1.6375,1.7514,1.5905,1.745,375124.72221910197,214971.18751811
1657584000000,2022-07-12 00:00:00,OMG/USD,1.6977,1.7348,1.6338,1.6338,344316.5363773454,210745.82958584
1657497600000,2022-07-11 00:00:00,OMG/USD,1.8707,1.8707,1.688,1.6976,946178.576522874,557362.49795174
1657411200000,2022-07-10 00:00:00,OMG/USD,1.9277,1.9332,1.8303,1.8696,354181.5232343912,189442.40652246
1657324800000,2022-07-09 00:00:00,OMG/USD,1.892,1.9682,1.892,1.9302,174072.76324136913,90183.79610474
1657238400000,2022-07-08 00:00:00,OMG/USD,1.915,1.9746,1.8446,1.8893,344806.19223730924,182504.73309549
1657152000000,2022-07-07 00:00:00,OMG/USD,1.8361,1.9287,1.8257,1.9126,255655.3239682925,133668.99716004
1657065600000,2022-07-06 00:00:00,OMG/USD,1.8087,1.8539,1.7839,1.8338,226679.96351319688,123612.15155044
1656979200000,2022-07-05 00:00:00,OMG/USD,1.8738,1.893,1.7573,1.8092,237739.28305837733,131405.75008754
1656892800000,2022-07-04 00:00:00,OMG/USD,1.8203,1.89,1.7689,1.8746,173403.25850432477,92501.47151623
1656806400000,2022-07-03 00:00:00,OMG/USD,1.8224,1.8351,1.7499,1.8238,323578.52004265116,177419.95835215
1656720000000,2022-07-02 00:00:00,OMG/USD,1.7909,1.8407,1.7523,1.8207,369670.20431800355,203037.40556819
1656633600000,2022-07-01 00:00:00,OMG/USD,1.8441,1.895,1.7367,1.7927,603660.5688717271,336732.62055655
1656547200000,2022-06-30 00:00:00,OMG/USD,1.8654,1.8742,1.6979,1.8518,641229.6423287581,346273.7025212
1656460800000,2022-06-29 00:00:00,OMG/USD,1.8601,1.9,1.8053,1.874,812947.3174279745,433803.26436925
1656374400000,2022-06-28 00:00:00,OMG/USD,1.9835,2.089,1.8425,1.857,398037.9160877959,214344.59670856
1656288000000,2022-06-27 00:00:00,OMG/USD,1.8957,2.054,1.8957,1.983,753615.2802556606,380037.96281173
1656201600000,2022-06-26 00:00:00,OMG/USD,2.0473,2.0851,1.8864,1.898,408774.30682629865,215371.07841217
1656115200000,2022-06-25 00:00:00,OMG/USD,2.0068,2.1183,1.9258,2.0509,709017.995723017,345710.66152568
1656028800000,2022-06-24 00:00:00,OMG/USD,1.9067,2.05,1.9004,2.0049,159525.12010326228,79567.61938414
1655942400000,2022-06-23 00:00:00,OMG/USD,1.795,1.9159,1.7949,1.9043,1308300.4855018351,687024.35829535
1655856000000,2022-06-22 00:00:00,OMG/USD,1.8849,1.8858,1.7728,1.795,607909.0383373476,338667.98793167
1655769600000,2022-06-21 00:00:00,OMG/USD,1.8686,1.9688,1.8248,1.886,309194.955085221,163942.18191157
1655683200000,2022-06-20 00:00:00,OMG/USD,1.8226,1.8947,1.7254,1.8702,486038.50746433326,259885.84507771
1655596800000,2022-06-19 00:00:00,OMG/USD,1.7163,1.8485,1.627,1.8182,1188232.9267460455,653521.57449458
1655510400000,2022-06-18 00:00:00,OMG/USD,1.846,1.8869,1.595,1.7185,976035.0598594323,567957.55592635
1655424000000,2022-06-17 00:00:00,OMG/USD,1.8077,1.9008,1.784,1.8467,1409787.819004581,763409.22673124
1655337600000,2022-06-16 00:00:00,OMG/USD,2.0284,2.0681,1.7671,1.8089,1148171.3559194033,634734.56571364
1655251200000,2022-06-15 00:00:00,OMG/USD,1.9251,2.0318,1.7373,2.0318,1397819.2573161551,687970.89148349
1655164800000,2022-06-14 00:00:00,OMG/USD,1.9071,1.9716,1.7579,1.9264,1648163.241995088,855566.4669825
1655078400000,2022-06-13 00:00:00,OMG/USD,2.153,2.1702,1.8532,1.9084,2230163.603330579,1168603.85837905
1654992000000,2022-06-12 00:00:00,OMG/USD,2.2952,2.33,2.1346,2.1491,2032465.3195347963,945728.5931482
1654905600000,2022-06-11 00:00:00,OMG/USD,2.4897,2.5704,2.2532,2.2819,1535194.233067566,672770.16217519
1654819200000,2022-06-10 00:00:00,OMG/USD,2.7286,2.7286,2.46,2.4874,1409310.5247044528,566579.77193232
1654732800000,2022-06-09 00:00:00,OMG/USD,2.6497,2.8188,2.5704,2.7286,2836256.9047368173,1039454.99697164
1654646400000,2022-06-08 00:00:00,OMG/USD,2.6343,2.749,2.5662,2.6519,1887501.9023630142,711754.55423018
1654560000000,2022-06-07 00:00:00,OMG/USD,2.5763,2.7282,2.404,2.6327,1381929.982759425,524909.7818815
1654473600000,2022-06-06 00:00:00,OMG/USD,2.4848,2.7202,2.4738,2.5761,1332629.5208052788,517305.04281871
1654387200000,2022-06-05 00:00:00,OMG/USD,2.4406,2.5143,2.3851,2.4803,840152.9765831867,338730.38607555
1654300800000,2022-06-04 00:00:00,OMG/USD,2.4255,2.4527,2.3502,2.4316,882559.1588038587,362954.08735148
1654214400000,2022-06-03 00:00:00,OMG/USD,2.5492,2.5523,2.3737,2.4212,738971.9275423087,305208.95735268
1654128000000,2022-06-02 00:00:00,OMG/USD,2.4875,2.5719,2.4112,2.5563,1045859.368681594,409130.13679208
1654041600000,2022-06-01 00:00:00,OMG/USD,2.7554,2.8623,2.4467,2.4859,1896467.5464647918,762889.71658747
1653955200000,2022-05-31 00:00:00,OMG/USD,2.7482,2.8431,2.6121,2.756,1402868.0240830912,509023.23079938
1653868800000,2022-05-30 00:00:00,OMG/USD,2.578,2.7878,2.5519,2.7552,1955201.4828267014,709640.49173443
1653782400000,2022-05-29 00:00:00,OMG/USD,2.3998,2.578,2.35,2.5772,3057099.35586527,1186209.59020071
1653696000000,2022-05-28 00:00:00,OMG/USD,2.3579,2.4668,2.3381,2.4028,1376676.705951165,572946.85614748
1653609600000,2022-05-27 00:00:00,OMG/USD,2.3551,2.45,2.236,2.3482,1624531.540175695,691819.92171693
1653523200000,2022-05-26 00:00:00,OMG/USD,2.5395,2.5956,2.2845,2.3535,1856760.9082269697,788936.01369321
1653436800000,2022-05-25 00:00:00,OMG/USD,2.5908,2.6299,2.45,2.536,2161846.8034246233,852463.25056176
1653350400000,2022-05-24 00:00:00,OMG/USD,2.5384,2.6165,2.4026,2.5908,2044624.8289384898,789186.67166068
1653264000000,2022-05-23 00:00:00,OMG/USD,2.5897,2.7947,2.4881,2.5371,2406119.0822357372,948373.76620383
1653177600000,2022-05-22 00:00:00,OMG/USD,2.5171,2.6499,2.4682,2.6035,3207209.105939667,1231883.65889751
1653091200000,2022-05-21 00:00:00,OMG/USD,2.3994,2.5391,2.3492,2.514,3582248.8441719296,1424919.98574858
1653004800000,2022-05-20 00:00:00,OMG/USD,2.5081,2.5608,2.3449,2.4033,1772682.3849652312,737603.45565066
1652918400000,2022-05-19 00:00:00,OMG/USD,2.3371,2.5382,2.2344,2.5016,2296505.239158545,918014.56634096
1652832000000,2022-05-18 00:00:00,OMG/USD,2.5708,2.6168,2.3161,2.3331,1248622.7016148362,535177.53273106
1652745600000,2022-05-17 00:00:00,OMG/USD,2.4477,2.6208,2.393,2.567,1239179.5045745682,482734.51678012003
1652659200000,2022-05-16 00:00:00,OMG/USD,2.6645,2.6645,2.3871,2.4385,1139371.1716704057,467242.63755194
1652572800000,2022-05-15 00:00:00,OMG/USD,2.5874,2.6699,2.3523,2.6602,1880350.9183695237,706845.69519943
1652486400000,2022-05-14 00:00:00,OMG/USD,2.4764,2.6159,2.2822,2.5906,2099603.657818624,810470.02926682
1652400000000,2022-05-13 00:00:00,OMG/USD,2.3608,2.7222,2.3072,2.4766,1062919.6152845551,429185.01788119
1652313600000,2022-05-12 00:00:00,OMG/USD,2.5258,2.6441,1.9061,2.3492,9128605.853288384,3885835.96683483
1652227200000,2022-05-11 00:00:00,OMG/USD,3.1028,3.2101,2.2556,2.5305,2817457.90632611,1113399.68635689
1652140800000,2022-05-10 00:00:00,OMG/USD,2.9174,3.3973,2.8018,3.0997,2566909.205071662,828115.36763934
1652054400000,2022-05-09 00:00:00,OMG/USD,3.5787,3.6708,2.892,2.9097,2148015.152411023,738225.64264736
1651968000000,2022-05-08 00:00:00,OMG/USD,3.6191,3.74,3.5103,3.5653,1127829.2054292317,316335.00839459
1651881600000,2022-05-07 00:00:00,OMG/USD,3.6747,3.7203,3.4931,3.6146,770698.7103705192,213218.25661775
1651795200000,2022-05-06 00:00:00,OMG/USD,3.7571,3.7661,3.5398,3.6709,1010914.6451164185,275386.04841222
1651708800000,2022-05-05 00:00:00,OMG/USD,4.2502,4.2874,3.653,3.7594,863245.0873790622,229623.10139359
1651622400000,2022-05-04 00:00:00,OMG/USD,3.7343,4.2776,3.7138,4.2509,1350470.954138218,317690.59590633
1651536000000,2022-05-03 00:00:00,OMG/USD,3.839,3.9487,3.6339,3.7409,923257.4270904968,246800.88403606
1651449600000,2022-05-02 00:00:00,OMG/USD,3.8499,3.9104,3.6454,3.8381,718958.7018449253,187321.51372943
1651363200000,2022-05-01 00:00:00,OMG/USD,3.6123,3.8753,3.5377,3.8588,984665.892531618,255174.11955313
1651276800000,2022-04-30 00:00:00,OMG/USD,3.9703,4.0621,3.4632,3.6145,1267195.2748246968,350586.60252447
1651190400000,2022-04-29 00:00:00,OMG/USD,4.1649,4.1871,3.84,3.9672,878362.1951016211,221406.07862009
1651104000000,2022-04-28 00:00:00,OMG/USD,4.204,4.3665,4.1163,4.1648,850841.9229572663,204293.58503584
1651017600000,2022-04-27 00:00:00,OMG/USD,4.0975,4.2754,4.0794,4.201,481979.50471680536,114729.70833535
1650931200000,2022-04-26 00:00:00,OMG/USD,4.526,4.621,4.03,4.0985,1134055.6591125925,276700.17301759
1650844800000,2022-04-25 00:00:00,OMG/USD,4.5429,4.5634,4.2011,4.5238,724167.8866521494,160079.55405901
1650758400000,2022-04-24 00:00:00,OMG/USD,4.5873,4.92,4.4819,4.5446,767626.7286201459,168909.63530787
1650672000000,2022-04-23 00:00:00,OMG/USD,4.6311,4.6837,4.541,4.5955,460103.38866057934,100120.4196846
1650585600000,2022-04-22 00:00:00,OMG/USD,4.5974,4.7836,4.531,4.639,543751.9001444429,117213.17097315
1650499200000,2022-04-21 00:00:00,OMG/USD,4.7681,5.0522,4.5542,4.6013,941465.9953995328,204608.69654218
1650412800000,2022-04-20 00:00:00,OMG/USD,4.8117,4.9732,4.6295,4.7674,1255406.739485973,263331.53070562
1650326400000,2022-04-19 00:00:00,OMG/USD,4.7079,4.8127,4.635,4.8123,648121.7115537624,134680.23846264
1650240000000,2022-04-18 00:00:00,OMG/USD,4.5048,4.7249,4.2997,4.7018,1284937.6274770133,273286.32172296
1650153600000,2022-04-17 00:00:00,OMG/USD,4.7803,4.7849,4.4789,4.5035,760103.894767658,168780.70273513
1650067200000,2022-04-16 00:00:00,OMG/USD,4.6362,4.88,4.6362,4.7794,1236100.6682312281,258630.93029067
1649980800000,2022-04-15 00:00:00,OMG/USD,4.5189,4.8604,4.5097,4.6371,1398007.1679820048,301483.07519398
1649894400000,2022-04-14 00:00:00,OMG/USD,4.6292,4.7704,4.4531,4.5173,661626.9708546788,146465.13865687
1649808000000,2022-04-13 00:00:00,OMG/USD,4.4347,4.6689,4.3943,4.6399,671702.6887776076,144766.6304829
1649721600000,2022-04-12 00:00:00,OMG/USD,4.24,4.5815,4.1886,4.4288,976754.9702182822,220546.19089105
1649635200000,2022-04-11 00:00:00,OMG/USD,4.6991,4.7208,4.1668,4.2356,1204151.6887424914,284293.06089869
1649548800000,2022-04-10 00:00:00,OMG/USD,4.8835,4.9392,4.6877,4.7015,802773.2230320609,170748.31926663
1649462400000,2022-04-09 00:00:00,OMG/USD,4.6952,4.8951,4.6881,4.8811,826952.5296210232,169419.29680216
1649376000000,2022-04-08 00:00:00,OMG/USD,4.9859,5.0825,4.6443,4.6963,871880.7815310943,185652.70138856
1649289600000,2022-04-07 00:00:00,OMG/USD,4.7894,5.0686,4.6947,4.9871,796258.3922466667,159663.61056459
1649203200000,2022-04-06 00:00:00,OMG/USD,5.4678,5.4678,4.7786,4.7907,1576285.4415571438,329030.29652392
1649116800000,2022-04-05 00:00:00,OMG/USD,5.8018,5.8875,5.45,5.4647,564371.1943673613,103275.78721016
1649030400000,2022-04-04 00:00:00,OMG/USD,6.0227,6.072,5.5614,5.7991,856687.8857624171,147727.7311587
1648944000000,2022-04-03 00:00:00,OMG/USD,6.0365,6.2646,5.802,6.011,962361.5883077327,160100.08123569
1648857600000,2022-04-02 00:00:00,OMG/USD,5.9091,6.1108,5.7768,6.026,715003.0509987229,118653.01211396
1648771200000,2022-04-01 00:00:00,OMG/USD,5.5096,6.0081,5.4328,5.9088,992675.4282517632,167999.497064
1648684800000,2022-03-31 00:00:00,OMG/USD,5.6932,6.0816,5.423,5.4978,637496.6946625477,115954.8718874
1648598400000,2022-03-30 00:00:00,OMG/USD,5.6529,5.8137,5.4362,5.68,566504.0029785928,99736.62024271
1648512000000,2022-03-29 00:00:00,OMG/USD,5.3294,5.9906,5.3248,5.6575,1321635.60613782,233607.70766908
1648425600000,2022-03-28 00:00:00,OMG/USD,5.4248,5.6359,5.2487,5.3225,803718.2473248724,151003.89804131
1648339200000,2022-03-27 00:00:00,OMG/USD,5.2378,5.4376,5.0777,5.4248,592766.2688246759,109269.70004879
1648252800000,2022-03-26 00:00:00,OMG/USD,5.1384,5.2486,5.025,5.2406,146773.94134125882,28007.08723071
1648166400000,2022-03-25 00:00:00,OMG/USD,5.2277,5.39,4.9832,5.1356,438361.35322581284,85357.37853918
1648080000000,2022-03-24 00:00:00,OMG/USD,5.2067,5.2982,4.9961,5.2265,361146.0443490145,69099.02312236
1647993600000,2022-03-23 00:00:00,OMG/USD,4.8087,5.3181,4.7823,5.2098,1060175.7293618764,203496.43544126
1647907200000,2022-03-22 00:00:00,OMG/USD,4.8078,4.981,4.6742,4.8074,504882.171135687,105021.87692634
1647820800000,2022-03-21 00:00:00,OMG/USD,4.8621,4.97,4.6406,4.8092,401695.2158986406,83526.41102442
1647734400000,2022-03-20 00:00:00,OMG/USD,4.716,5.2117,4.7146,4.8504,971299.3696566192,200251.39569038
1647648000000,2022-03-19 00:00:00,OMG/USD,4.2871,4.85,4.2845,4.714,1035012.0177162804,219561.31050409
1647561600000,2022-03-18 00:00:00,OMG/USD,4.129,4.4409,4.0574,4.2888,430639.28472250036,100410.2044214
1647475200000,2022-03-17 00:00:00,OMG/USD,4.1747,4.1837,4.0849,4.1275,230535.44322105087,55853.529550830004
1647388800000,2022-03-16 00:00:00,OMG/USD,4.0274,4.1846,3.9515,4.1749,418888.43368581583,100334.96219929
1647302400000,2022-03-15 00:00:00,OMG/USD,4.033,4.1,3.8827,4.0206,348152.4262472421,86592.1569535
1647216000000,2022-03-14 00:00:00,OMG/USD,3.9088,4.05,3.8274,4.0398,229525.1538646038,56815.96956894
1647129600000,2022-03-13 00:00:00,OMG/USD,4.0006,4.1077,3.8996,3.9197,981767.8969873051,250470.16276432
1647043200000,2022-03-12 00:00:00,OMG/USD,4.0343,4.2231,3.9875,3.9944,395836.5295943117,99097.86941576
1646956800000,2022-03-11 00:00:00,OMG/USD,4.3167,4.3275,3.9783,4.0242,532464.095447024,132315.51499603
1646870400000,2022-03-10 00:00:00,OMG/USD,3.9915,4.7795,3.8643,4.322,2686511.918473996,621589.98576446
1646784000000,2022-03-09 00:00:00,OMG/USD,3.8074,4.0319,3.8024,3.9888,417214.37924533343,104596.46491309
1646697600000,2022-03-08 00:00:00,OMG/USD,3.6669,3.8656,3.6377,3.806,291733.6597369663,76650.98784471
1646611200000,2022-03-07 00:00:00,OMG/USD,3.7883,3.8991,3.5856,3.6709,1334863.9097764203,363633.96163786
